_time,1# in COD,1# in TP,1#in NH3,1#in TN,2# in COD,2# in NH3,in orthophosphate,A2O_A_rarefied DO,A2O_B_Oxic DO,A2O_A_Oxic MLSS,A2O_B_Oxic MLSS,PAM1_display,PAM2_display,3# PAC,4# PAC,NaClO #1 Output Flow Meter Display,NaClO #2 Chemical Injection Flow Display,out COD,out NH3,out TN,out TP,out orthophosphate
2025-01-01 13:30:00+08:00,93.8000030517578,93.8000030517578,31.388599395751957,34.2888298034668,53.17477630065368,8.294489860534668,0.2817,0.5661413089088771,1.0588636365803803,7214.665909090909,6140.270454545454,417.246555074056,458.5956098768446,99.98697662353516,99.98697662353516,48.07551814185248,9.679433808061813,13.858415650849295,0.5597900152206421,5.572000026702881,0.2047999948263168,0.1509
2025-01-01 14:00:00+08:00,93.8000030517578,93.8000030517578,31.388599395751957,34.2888298034668,50.400001525878906,8.294489860534668,0.2582666666666666,0.5498140572516386,1.0164564246431402,7134.082568807339,6049.589449541284,410.668017578125,455.9513904147678,99.98697662353516,99.98697662353516,48.129046291775175,9.301843299799495,13.699999809265137,0.5597900152206421,5.572000026702881,0.1681942254878007,0.1506333333333333
2025-01-01 14:30:00+08:00,93.8000030517578,93.8000030517578,25.86569614221554,34.2888298034668,50.400001525878906,8.345474964863545,0.2538999999999999,0.5481142329758611,0.9763200968225426,7066.0163551401865,5998.521028037383,412.5172709147136,446.3217476738824,99.98697662353516,99.98697662353516,48.22525223626031,9.380929965774218,13.699999809265137,0.5457833737743144,5.572000026702881,0.1642999947071075,0.1502333333333333
2025-01-01 15:00:00+08:00,101.24537390249746,101.24537390249746,24.90239906311035,32.72413239655671,50.400001525878906,8.67177963256836,0.2531333333333334,0.5476227764572416,1.0204599094840716,7027.738317757009,5934.392523364486,416.9318952772352,455.5394405788845,99.98697662353516,99.98697662353516,48.200658331977,9.100268833504783,13.699999809265137,0.5140349864959717,5.774730792412391,0.1642999947071075,0.1474666666666666
2025-01-01 15:30:00+08:00,141.10000610351562,141.10000610351562,24.90239906311035,30.61519241333008,47.64909120039506,8.67177963256836,0.2556896551724137,0.5481461953308623,1.062025468106623,7001.188073394495,5897.614678899083,411.45538753933374,458.5037439982096,99.98697662353516,99.98697662353516,48.096013175116646,9.493049753374525,11.404081441918198,0.5140349864959717,7.328999996185303,0.1642999947071075,0.141551724137931
2025-01-01 16:00:00+08:00,141.10000610351562,141.10000610351562,24.90239906311035,30.61519241333008,47,8.67177963256836,0.2439,0.5469337696703072,1.232252255216375,6952.621621621622,5864.8378378378375,416.2938983493381,461.1790657891168,99.98697662353516,99.98697662353516,48.116508102416994,9.313175901605025,11.199999809265137,0.5140349864959717,7.328999996185303,0.1650941126486834,0.1497666666666666
2025-01-01 16:30:00+08:00,141.10000610351562,141.10000610351562,25.073623799832067,30.61519241333008,47,8.471488744562322,0.2381,0.5458541760842005,1.4640745165256353,6958.570754716981,5836.563679245283,411.1862998114692,459.7442945692274,99.98697662353516,99.98697662353516,48.087333022223575,9.460016616516643,11.199999809265137,0.3783634620554307,7.328999996185303,0.1651999950408935,0.1443999999999999
2025-01-01 17:00:00+08:00,128.52816076186096,128.52816076186096,25.09939956665039,30.68379829925241,47,7.294779777526855,0.2324814814814814,0.5476923157007266,1.5455373804145884,6921.3125,5848.090277777777,416.6515974256727,463.2080732557509,99.98697662353516,99.98697662353516,47.95712930891249,9.676299287875493,11.199999809265137,0.0815820023417472,7.165499973297119,0.1651999950408935,0.1264444444444444
2025-01-01 17:30:00+08:00,84.80000305175781,84.80000305175781,25.09939956665039,30.76240921020508,55.39633150713159,7.294779777526855,0.2653666666666667,0.7568861592028823,1.1252613620324567,6629.481818181818,6028.486486486487,410.70816294352215,458.39994371202255,99.98697662353516,99.98697662353516,47.93759860992432,9.408899677462047,12.231250166893004,0.0815820023417472,5.693999767303467,0.1651999950408935,0.1424333333333333
2025-01-01 18:00:00+08:00,84.80000305175781,84.80000305175781,25.09939956665039,30.76240921020508,57.400001525878906,7.294779777526855,0.2539333333333333,0.8216592801355682,1.3506038148524395,6506.173728813559,6121.613445378152,416.1951599121094,453.3928890652127,99.98697662353516,99.98697662353516,47.94555564456516,9.427224618196488,12.300000190734863,0.0815820023417472,5.693999767303467,0.1494980384321773,0.1673333333333333
2025-01-01 18:30:00+08:00,84.80000305175781,84.80000305175781,25.83048519134521,30.76240921020508,57.400001525878906,7.343281798406479,0.2439,0.8323020781079928,1.3353495779684037,6506.4152542372885,6133.391949152542,412.6116672092014,455.2457600911458,99.98697662353516,99.98697662353516,48.01861432393392,9.366704001691604,12.300000190734863,0.0798628721939455,5.693999767303467,0.1469999998807907,0.1723333333333333
2025-01-01 19:00:00+08:00,87.42018624401967,87.42018624401967,25.949499130249023,31.28200121538355,57.400001525878906,7.625199794769287,0.2355172413793103,0.8478295505046844,1.1396367514235342,6530.474358974359,6130.724358974359,406.5655186971029,441.0228217230903,99.98697662353516,99.98697662353516,48.065873336792,9.459052122301523,12.300000190734863,0.0761559978127479,5.52704059834383,0.1469999998807907,0.1630344827586206
2025-01-01 19:30:00+08:00,98.4000015258789,98.4000015258789,25.949499130249023,31.94231605529785,57.15555459481698,7.625199794769287,0.2286,0.8658695666686348,1.796356834916987,6990.108974358975,6204.621794871795,408.6498601277669,441.20076734754775,99.98697662353516,99.98697662353516,48.00776398976644,9.558633824851778,14.414141780198223,0.0761559978127479,3.875999927520752,0.1469999998807907,0.1591666666666666
2025-01-01 20:00:00+08:00,98.4000015258789,98.4000015258789,25.949499130249023,31.94231605529785,57.09999847412109,7.625199794769287,0.220448275862069,0.8860307095343607,1.6457954569296402,7008.361363636363,6218.965909090909,409.9312810262044,441.8695071750217,99.98697662353516,99.98697662353516,48.07551812065972,9.581540013684169,14.600000381469728,0.0761559978127479,3.875999927520752,0.1395383779749726,0.1618620689655172
2025-01-01 20:30:00+08:00,98.4000015258789,98.4000015258789,30.70337347082189,31.94231605529785,57.09999847412109,7.518405428556639,0.2008666666666665,0.8543285170862497,1.3815765821181976,7016.824324324324,6232.372767857143,411.1092627631293,442.8746073404948,99.98697662353516,99.98697662353516,48.02319552103678,9.252414195736248,14.600000381469728,0.0541530470680264,3.875999927520752,0.1386999934911728,0.1612999999999999
2025-01-01 21:00:00+08:00,106.14900184631348,106.14900184631348,31.38949966430664,35.1478387260437,57.09999847412109,6.863399982452393,0.193,0.8193801587278192,1.3541086995083351,7016.26304347826,6251.1594827586205,412.5273971557617,442.8532667371962,99.98697662353516,99.98697662353516,47.90914683871799,9.259165452255145,14.600000381469728,0.0053340001031756,3.833656498880097,0.1386999934911728,0.1624999999999999
2025-01-01 21:30:00+08:00,135.3000030517578,135.3000030517578,31.38949966430664,38.762577056884766,50.65963213159404,6.863399982452393,0.1910000000000001,0.7937717271887738,1.2273648633613243,7017.594594594595,6237.256756756757,414.0135267469618,444.8529788547092,99.98697662353516,99.98697662353516,47.84621488783095,9.282312809096442,15.245098244910146,0.0053340001031756,3.351999998092652,0.1386999934911728,0.1553333333333333
2025-01-01 22:00:00+08:00,135.3000030517578,135.3000030517578,31.38949966430664,38.762577056884766,49.29999923706055,6.863399982452393,0.1940666666666666,0.7797083228826522,1.159849535535883,7014.180555555556,6225.777777777777,412.6778552585178,446.6241102430556,99.98697662353516,99.98697662353516,47.84790274302165,9.13523091847698,15.300000190734863,0.0053340001031756,3.351999998092652,0.11822474991331,0.1451999999999999
2025-01-01 22:30:00+08:00,135.3000030517578,135.3000030517578,31.29278055826823,38.762577056884766,49.29999923706055,6.901415434750644,0.1864,0.7763254226281725,1.101167450535972,7015.181603773585,6194.016509433963,404.53651156955294,446.3423619588216,99.98697662353516,99.98697662353516,47.9045655992296,9.353442580832375,15.300000190734863,0.0056239200755953,3.351999998092652,0.1151999980211258,0.1449
2025-01-01 23:00:00+08:00,128.76285879952567,128.76285879952567,31.27790069580078,38.89726246425084,49.29999923706055,7.1421799659729,0.1797333333333333,0.7643211185932159,1.0959951484087602,7001.140776699029,6179.884615384615,411.6452677408854,455.5097837660048,99.98697662353516,99.98697662353516,48.028741137186685,9.492808669143251,15.300000190734863,0.0062400000169873,3.3794545477086846,0.1151999980211258,0.1470999999999999
2025-01-01 23:30:00+08:00,106.6999969482422,106.6999969482422,31.27790069580078,39.05720138549805,58.4000011134792,7.1421799659729,0.1737999999999999,0.5848504274319379,1.0612268480989668,7040.4375,5905.44495412844,406.03276791042754,455.0019887288411,99.98697662353516,99.98697662353516,48.01041632758246,9.306665700674056,16.649999332427978,0.0062400000169873,3.6540000438690186,0.1151999980211258,0.1536666666666666
2025-01-02 00:00:00+08:00,106.6999969482422,106.6999969482422,31.27790069580078,39.05720138549805,60.400001525878906,7.1421799659729,0.1792068965517241,0.5616949160220259,1.0241319443340655,7025.173611111111,5879.395833333333,412.4774866739909,456.1922678629557,99.98697662353516,99.98697662353516,48.03284041086832,9.140776637527678,16.799999237060547,0.0062400000169873,3.6540000438690186,0.1074475243245021,0.1555862068965517
2025-01-02 00:30:00+08:00,106.6999969482422,106.6999969482422,33.381936578189624,39.05720138549805,60.400001525878906,7.201871731959352,0.1944333333333333,0.5335683848103906,0.9960023575233964,7003.030373831775,5876.179906542056,407.40098978678384,454.826575893826,99.98697662353516,99.98697662353516,48.020543331570096,9.469420216480891,16.799999237060547,0.0066863999515771,3.6540000438690186,0.1064999997615814,0.1500666666666666
2025-01-02 01:00:00+08:00,105.7932665164654,105.7932665164654,33.74470138549805,38.873020318838265,60.400001525878906,7.575940132141113,0.1962857142857142,0.5302155264492693,0.994461009261805,7005.395454545454,5871.327272727272,411.7125391642252,457.5337278578016,99.98697662353516,99.98697662353516,48.050200631883406,9.257236582040786,16.799999237060547,0.0076799998059868,3.6540000438690186,0.1064999997615814,0.1433571428571428
2025-01-02 01:30:00+08:00,102.5999984741211,102.5999984741211,33.74470138549805,38.66628646850586,53.72142778124128,7.575940132141113,0.1980333333333333,0.7546847841014033,0.8059722234805425,6603.444444444444,6117.368055555556,407.09971398247615,458.8693973117405,99.98697662353516,99.98697662353516,47.99305568271213,9.04553509052429,16.799999237060547,0.0076799998059868,3.6540000438690186,0.1064999997615814,0.1413666666666667
2025-01-02 02:00:00+08:00,102.5999984741211,102.5999984741211,33.74470138549805,38.66628646850586,51.59999847412109,7.575940132141113,0.1925333333333334,0.7549130455307339,0.7933181784369728,6595.097727272727,6119.856818181818,412.0554089016384,457.6910558064779,99.98697662353516,99.98697662353516,47.999083815680606,9.19864491985904,16.799999237060547,0.0076799998059868,3.6540000438690186,0.1064999997615814,0.1429333333333333
2025-01-02 02:30:00+08:00,102.5999984741211,102.5999984741211,35.7431116104126,38.66628646850586,51.59999847412109,7.642359574635823,0.1911333333333333,0.7474668105091669,0.7946674304270963,6567.467889908256,6122.5802752293575,407.5883397420248,458.1757029215495,99.98697662353516,99.98697662353516,48.03356363508436,9.434699236849944,16.799999237060547,0.0092758761488438,3.6540000438690186,0.1064999997615814,0.1452333333333333
2025-01-02 03:00:00+08:00,102.5999984741211,102.5999984741211,36.02859878540039,40.64404032251856,51.59999847412109,8.054160118103027,0.1872962962962963,0.7611314716010258,0.794427081445853,6609.030991735537,6129.712809917355,413.22000783284506,459.274114312066,99.98697662353516,99.98697662353516,48.05526407029894,9.364292846123378,16.799999237060547,0.0128399999812245,3.8862900519371033,0.1064999997615814,0.1457037037037036
2025-01-02 03:30:00+08:00,102.5999984741211,102.5999984741211,36.02859878540039,43.05690002441406,53.68073300702856,8.054160118103027,0.1879333333333333,0.7447566358389053,0.7945208301146826,6561.725,6163.775,408.0379046969944,458.2089774237739,99.98697662353516,99.98697662353516,48.03742156558567,9.338975482020114,9.427551084635208,0.0128399999812245,6.235000133514404,0.1064999997615814,0.1526999999999999
2025-01-02 04:00:00+08:00,102.5999984741211,102.5999984741211,36.02859878540039,43.05690002441406,54.29999923706055,8.054160118103027,0.1993333333333332,0.7553278735426606,0.7932113811252562,6574.213414634146,6159.3109756097565,413.3238094753689,457.7565183851454,99.98697662353516,99.98697662353516,48.04055595397949,9.282071671552128,8.300000190734863,0.0128399999812245,6.235000133514404,0.0966747570963739,0.1500999999999999
2025-01-02 04:30:00+08:00,141.72452401215176,141.72452401215176,37.47464241171783,43.05690002441406,54.29999923706055,7.618813831115437,0.2065999999999999,0.7352232065583978,0.7932912838568381,6593.483944954129,6176.896788990825,408.5493140326606,458.673008219401,99.98697662353516,99.98697662353516,47.92698951297336,8.987907965315713,8.300000190734863,0.0119184001162648,6.235000133514404,0.095499999821186,0.1413666666666666
2025-01-02 05:00:00+08:00,167.39999389648438,167.39999389648438,37.7130012512207,41.89475448043258,54.29999923706055,4.948689937591553,0.2191,0.7230043704049629,0.7947860327926842,6576.113839285715,6190.03125,414.1607294718424,456.7420150756836,99.98697662353516,99.98697662353516,47.95061904059516,9.319927199164198,8.300000190734863,0.0099600004032254,6.211039727277095,0.095499999821186,0.1332
2025-01-02 05:30:00+08:00,167.39999389648438,167.39999389648438,37.7130012512207,40.32838439941406,54.29999923706055,4.948689937591553,0.2137333333333334,0.7335275477271969,1.2470405988204174,7046,6247.166666666667,410.84560038248696,459.5591169569228,99.98697662353516,99.98697662353516,47.95086012946235,8.858186520615385,9.831683187201472,0.0099600004032254,5.993000030517578,0.095499999821186,0.1271666666666666
2025-01-02 06:00:00+08:00,167.39999389648438,167.39999389648438,37.7130012512207,40.32838439941406,54.29999923706055,4.948689937591553,0.2279666666666667,0.7311304403387981,1.1013761463515257,7040.738532110092,6277.1697247706425,412.944771999783,457.34312337239584,99.98697662353516,99.98697662353516,47.95110132429335,8.917983736677302,10,0.0099600004032254,5.993000030517578,0.0950510193194661,0.1302
2025-01-02 06:30:00+08:00,167.39999389648438,167.39999389648438,35.98805625285577,40.32838439941406,54.29999923706055,4.923508189548956,0.2393333333333333,0.73897246536562,1.0996559650526134,7037.577272727272,6271.622727272727,410.8275170220269,458.36124233669705,99.98697662353516,99.98697662353516,47.880453787909616,9.317515989144644,10,0.0072680103834812,5.993000030517578,0.0949999988079071,0.1389333333333333
2025-01-02 07:00:00+08:00,163.3074013038918,163.3074013038918,35.712799072265625,39.45691338291875,57.496261881890696,4.769060134887695,0.2434333333333334,0.7306477313691919,1.079478264891583,7031.302173913044,6286.604347826087,411.5385720147027,456.4765450371637,99.98697662353516,99.98697662353516,48.01337424336865,9.303376251092836,10,0.0013630000175908,5.947183716053865,0.0949999988079071,0.1461333333333333
2025-01-02 07:30:00+08:00,150.39999389648438,150.39999389648438,35.712799072265625,38.32585525512695,61.900001525878906,4.769060134887695,0.241,0.7322149166935369,1.0894754465137209,7030.513392857143,6314.732142857143,411.6914945634384,460.70733881263095,99.98697662353516,99.98697662353516,47.97424861060249,9.101715547177529,9.643564696359162,0.0013630000175908,5.544000148773193,0.0949999988079071,0.1459999999999999
2025-01-02 08:00:00+08:00,150.39999389648438,150.39999389648438,35.712799072265625,38.32585525512695,75.3818192915483,4.769060134887695,0.2348333333333333,0.7326216834836301,1.1047500057653947,7031.513513513513,6309.425675675676,410.59061855740015,455.2609488593208,99.98697662353516,99.98697662353516,48.15460486941868,9.151868056588702,9.600000381469728,0.0013630000175908,5.544000148773193,0.0969627438953109,0.1383333333333333
2025-01-02 08:30:00+08:00,150.39999389648438,150.39999389648438,35.11542459136074,38.32585525512695,210.1999969482422,5.145395532660528,0.2276666666666666,0.7362192717731976,1.1256084062356864,7031.401315789473,6310.815789473684,413.7444405449761,460.9653147379557,99.98697662353516,99.98697662353516,48.01861436631945,9.363328350252576,9.600000381469728,0.0046461371809938,5.544000148773193,0.0971999987959861,0.1356666666666666
2025-01-02 09:00:00+08:00,144.58268781808707,144.58268781808707,35.01359939575195,38.83467938349797,210.1999969482422,7.699100017547607,0.2068965517241379,0.7400219362033041,1.107429247419789,7023.6580188679245,6321.8490566037735,411.29191012912327,458.0252453274197,99.98697662353516,99.98697662353516,48.08226935068766,9.03299693175488,9.600000381469728,0.0118279997259378,5.603898097057732,0.0971999987959861,0.128
2025-01-02 09:30:00+08:00,122.9000015258789,122.9000015258789,35.01359939575195,39.50180435180664,124.91559551833969,7.699100017547607,0.2093103448275862,0.7449021785155586,1.1279239136239756,7023.326086956522,6290.895652173913,414.32203521728513,461.090816921658,99.98697662353516,99.98697662353516,48.12976964314779,8.917260435782373,9.512500047683716,0.0118279997259378,6.13100004196167,0.0971999987959861,0.1243448275862069
2025-01-02 10:00:00+08:00,122.9000015258789,122.9000015258789,35.01359939575195,39.50180435180664,94,7.699100017547607,0.2053448275862069,0.7281089700185336,1.1263504539217268,7007.0625,6295.599557522124,413.421462504069,458.1550877888997,99.98697662353516,99.98697662353516,48.15315801832411,9.31703375445472,9.5,0.0118279997259378,6.13100004196167,0.0922160006314516,0.1187586206896552
2025-01-02 10:30:00+08:00,122.9000015258789,122.9000015258789,32.155064627388924,39.50180435180664,94,7.891937872685424,0.2042333333333333,0.7428179838155445,1.1229954925743308,6998.799107142857,6268.265625,415.2631196763781,459.7327217949761,99.98697662353516,99.98697662353516,48.07648270924886,8.831422448323833,9.5,0.0135351915213495,6.13100004196167,0.0916000008583068,0.1168333333333333
2025-01-02 11:00:00+08:00,145.68095361618768,145.68095361618768,31.68899917602539,36.20331546238491,94,9.200480461120604,0.2161666666666667,0.7403311994340684,1.1186658625419323,6994.5,6274.585714285714,416.9347886827257,461.6383951822917,99.98697662353516,99.98697662353516,47.9788297229343,9.25289642545912,9.5,0.0172799993306398,6.066886641315578,0.0916000008583068,0.122
2025-01-02 11:30:00+08:00,242.5,242.5,31.68899917602539,31.805330276489254,89.7177547561788,9.200480461120604,0.2006,0.748050467136803,1.0484462686788256,6923.572429906542,6274.121495327103,414.58172098795575,457.6462083604601,99.98697662353516,99.98697662353516,47.99040355682373,9.340422178308168,6.898968986629211,0.0172799993306398,5.440000057220459,0.0916000008583068,0.1212
2025-01-02 12:00:00+08:00,242.5,242.5,31.68899917602539,31.805330276489254,88.19999694824219,9.200480461120604,0.2014666666666666,0.7251216716470972,0.7918750008322158,6624.764150943396,6233.929245283019,418.015480211046,460.92336018880206,99.98697662353516,99.98697662353516,48.013068707784015,9.03830157617728,6.599999904632568,0.0172799993306398,5.440000057220459,0.0939111113548278,0.1178666666666666
2025-01-02 12:30:00+08:00,242.5,242.5,16.02858652258819,31.805330276489254,88.19999694824219,8.401880384605622,0.1843333333333333,0.7204021557517674,0.791182432088766,6604.675675675676,6215.209459459459,414.21100260416665,457.7941324869792,99.98697662353516,99.98697662353516,48.10059428744846,9.54344337383906,6.599999904632568,0.0163799994625151,5.440000057220459,0.094200000166893,0.1191333333333333
2025-01-02 13:00:00+08:00,242.5,242.5,13.447199821472168,35.58224345153233,88.19999694824219,3.5037999153137207,0.1813666666666667,0.7226136213491771,0.7907190264853756,6577.951327433629,6230.847345132744,420.0719731648763,464.98499094645183,99.98697662353516,99.98697662353516,48.090226385328506,9.147769049141145,9.018556447373223,0.014279999770224,5.440000057220459,0.094200000166893,0.1188333333333333
2025-01-02 13:30:00+08:00,242.5,242.5,13.447199821472168,40.3234748840332,88.19999694824219,3.5037999153137207,0.158103448275862,0.7228822171195479,0.7899145326043806,6564.833333333333,6224.641025641025,414.6598419189453,458.9460734049479,99.98697662353516,99.98697662353516,48.06924896240234,9.081220529311231,16.799999237060547,0.014279999770224,5.440000057220459,0.094200000166893,0.1175172413793103
2025-01-02 14:00:00+08:00,242.5,242.5,13.447199821472168,40.3234748840332,88.19999694824219,3.5037999153137207,0.1684666666666666,0.7195512662585984,0.7900215592877619,6563.980603448276,6225.232758620689,420.5577056884766,464.6092071533203,99.98697662353516,99.98697662353516,48.042726114061146,9.317033763395417,16.744999265670778,0.014279999770224,5.440000057220459,0.094200000166893,0.1178999999999999
2025-01-02 14:30:00+08:00,242.5,242.5,16.056519303366404,40.3234748840332,88.19999694824219,3.461843381418246,0.1789666666666666,0.7278952868575723,0.7898504311202937,6496.974358974359,6197.5550847457625,415.7199181450738,461.7327936808268,99.98697662353516,99.98697662353516,47.995466995239255,9.252896435144876,15.699999809265137,0.0121274224780115,5.440000057220459,0.094200000166893,0.1143
2025-01-02 15:00:00+08:00,232.6214953271028,232.6214953271028,16.515300750732422,37.50260850425079,71.63113295357182,3.204509973526001,0.1861333333333334,0.7297697286856802,0.8038990853029654,6479.896788990825,6177.70871559633,419.8220562405056,463.5892800225152,99.98697662353516,99.98697662353516,48.03187582227919,9.24228722428282,15.699999809265137,0.0073199998587369,5.440000057220459,0.094200000166893,0.1149
2025-01-02 15:30:00+08:00,167,167,16.515300750732422,34.03529357910156,68.9000015258789,3.204509973526001,0.2012333333333333,0.7414390765318349,0.8147386334159158,6434.120454545455,6161.877272727273,417.9869084676107,463.3491265190973,99.98697662353516,99.98697662353516,48.005352889166936,9.147527953071728,16.067010643555946,2.5376684471812783,5.440000057220459,0.094200000166893,0.1139333333333333
2025-01-02 16:00:00+08:00,167,167,16.515300750732422,34.03529357910156,59.78000030517578,3.204509973526001,0.2013103448275861,0.6227173986642257,1.4731597199484154,6736.020833333333,5987.527777777777,419.0458964029948,464.0109958224826,99.98697662353516,99.98697662353516,47.93952774471707,9.242046088973682,16.100000381469727,1.4177669930458068,5.440000057220459,0.094200000166893,0.1137586206896552
2025-01-02 16:30:00+08:00,167,167,21.250959822275107,34.03529357910156,51.79999923706055,3.5303460823165045,0.2005,0.542637721966889,1.0590070079420215,6839.165887850468,5880.189252336449,418.670475938585,463.385294426812,99.98697662353516,99.98697662353516,48.01451524098714,9.558392686314052,56.43469397875728,0.9876200653022468,5.440000057220459,0.094200000166893,0.1171333333333333
2025-01-02 17:00:00+08:00,167.072116118211,167.072116118211,21.934999465942383,34.03529357910156,51.79999923706055,5.550529956817627,0.2062666666666666,0.5390000104904175,1.0920509690219915,6808.528846153846,5878.298076923077,417.0154435899522,463.1603307088216,99.98697662353516,99.98697662353516,47.95230674743652,9.272185872329606,71,0.01655999943614,5.440000057220459,0.094200000166893,0.1211
2025-01-02 17:30:00+08:00,167.3000030517578,167.3000030517578,27.390992729752156,34.03529357910156,45.84999864751642,9.118833650242198,0.2145666666666667,0.8041025629410377,1.3368149055884435,6791.3,6167.214285714285,419.7417626274956,463.8663230048286,99.98697662353516,99.98697662353516,48.04754842122396,9.332224196692309,33.958333333333336,0.01655999943614,5.440000057220459,0.094200000166893,0.1264333333333333
2025-01-02 18:00:00+08:00,167.3000030517578,167.3000030517578,29.85354043869745,34.03529357910156,44.09999847412109,11.478054338031344,0.2217000000000001,0.8268534381841791,1.912034084580161,6793.265625,6198.241071428572,415.9116070217556,461.0032911512587,99.98697662353516,99.98697662353516,48.03091121249729,9.427465739183956,7.5,0.01655999943614,5.440000057220459,0.094200000166893,0.1332666666666666
2025-01-02 18:30:00+08:00,267.81903599330354,267.81903599330354,29.030053274972097,34.03529357910156,52.00454392866655,12.395736174149947,0.2168666666666667,0.8395903365952628,1.9168130621179804,6781.033783783784,6176.209459459459,419.7319978502061,463.49235059950087,99.98697662353516,99.98697662353516,47.98027640448676,9.34982576833831,7.5,0.0145004079011934,5.440000057220459,0.094200000166893,0.1379333333333333
2025-01-02 19:00:00+08:00,271.79998779296875,271.79998779296875,31.98858424595424,35.325198364257815,62.59999847412109,11.8531833301891,0.2149310344827587,0.8448977318677036,1.816938078731572,6744.627272727273,6140.815909090909,415.3553471883138,460.48609313964846,99.98697662353516,99.98697662353516,47.984616661071776,9.406006217002869,7.5,0.0096000004559755,7.022484417965537,0.094200000166893,0.1435172413793103
